theory,basis,x,y,energy
pbe0_d3bj,juldz2,1.95,1.95,25.847
pbe0_d3bj,juldz2,1.95,2.00,26.786
pbe0_d3bj,juldz2,1.95,2.05,27.196
pbe0_d3bj,juldz2,1.95,2.10,26.950
pbe0_d3bj,juldz2,1.95,2.15,26.172
pbe0_d3bj,juldz2,1.95,2.20,25.178
pbe0_d3bj,juldz2,1.95,2.25,24.167
pbe0_d3bj,juldz2,1.95,2.30,23.220
pbe0_d3bj,juldz2,1.95,2.35,22.216
pbe0_d3bj,juldz2,1.95,2.40,21.206
pbe0_d3bj,juldz2,1.95,2.45,20.322
pbe0_d3bj,juldz2,1.95,2.50,19.602
pbe0_d3bj,juldz2,1.95,2.55,19.031
pbe0_d3bj,juldz2,1.95,2.60,18.354
pbe0_d3bj,juldz2,1.95,2.65,17.580
pbe0_d3bj,juldz2,1.95,2.70,16.883
pbe0_d3bj,juldz2,1.95,2.75,16.378
pbe0_d3bj,juldz2,1.95,2.80,16.060
pbe0_d3bj,juldz2,1.95,2.85,15.939
pbe0_d3bj,juldz2,1.95,2.90,16.007
pbe0_d3bj,juldz2,1.95,2.95,16.245
pbe0_d3bj,juldz2,1.95,3.00,16.628
pbe0_d3bj,juldz2,2.00,2.00,29.620
pbe0_d3bj,juldz2,2.00,2.05,29.268
pbe0_d3bj,juldz2,2.00,2.10,28.158
pbe0_d3bj,juldz2,2.00,2.15,26.753
pbe0_d3bj,juldz2,2.00,2.20,25.342
pbe0_d3bj,juldz2,2.00,2.25,24.021
pbe0_d3bj,juldz2,2.00,2.30,22.830
pbe0_d3bj,juldz2,2.00,2.35,21.688
pbe0_d3bj,juldz2,2.00,2.40,20.572
pbe0_d3bj,juldz2,2.00,2.45,19.589
pbe0_d3bj,juldz2,2.00,2.50,18.773
pbe0_d3bj,juldz2,2.00,2.55,18.120
pbe0_d3bj,juldz2,2.00,2.60,17.519
pbe0_d3bj,juldz2,2.00,2.65,16.872
pbe0_d3bj,juldz2,2.00,2.70,16.229
pbe0_d3bj,juldz2,2.00,2.75,15.710
pbe0_d3bj,juldz2,2.00,2.80,15.363
pbe0_d3bj,juldz2,2.00,2.85,15.195
pbe0_d3bj,juldz2,2.00,2.90,15.208
pbe0_d3bj,juldz2,2.00,2.95,15.381
pbe0_d3bj,juldz2,2.00,3.00,15.695
pbe0_d3bj,juldz2,2.05,2.05,30.590
pbe0_d3bj,juldz2,2.05,2.10,28.773
pbe0_d3bj,juldz2,2.05,2.15,26.923
pbe0_d3bj,juldz2,2.05,2.20,25.191
pbe0_d3bj,juldz2,2.05,2.25,23.617
pbe0_d3bj,juldz2,2.05,2.30,22.219
pbe0_d3bj,juldz2,2.05,2.35,20.958
pbe0_d3bj,juldz2,2.05,2.40,19.768
pbe0_d3bj,juldz2,2.05,2.45,18.706
pbe0_d3bj,juldz2,2.05,2.50,17.813
pbe0_d3bj,juldz2,2.05,2.55,17.088
pbe0_d3bj,juldz2,2.05,2.60,16.491
pbe0_d3bj,juldz2,2.05,2.65,15.925
pbe0_d3bj,juldz2,2.05,2.70,15.415
pbe0_d3bj,juldz2,2.05,2.75,14.910
pbe0_d3bj,juldz2,2.05,2.80,14.544
pbe0_d3bj,juldz2,2.05,2.85,14.339
pbe0_d3bj,juldz2,2.05,2.90,14.298
pbe0_d3bj,juldz2,2.05,2.95,14.411
pbe0_d3bj,juldz2,2.05,3.00,14.663
pbe0_d3bj,juldz2,2.10,2.10,29.036
pbe0_d3bj,juldz2,2.10,2.15,26.848
pbe0_d3bj,juldz2,2.10,2.20,24.849
pbe0_d3bj,juldz2,2.10,2.25,23.062
pbe0_d3bj,juldz2,2.10,2.30,21.490
pbe0_d3bj,juldz2,2.10,2.35,20.107
pbe0_d3bj,juldz2,2.10,2.40,18.869
pbe0_d3bj,juldz2,2.10,2.45,17.753
pbe0_d3bj,juldz2,2.10,2.50,16.791
pbe0_d3bj,juldz2,2.10,2.55,16.008
pbe0_d3bj,juldz2,2.10,2.60,15.381
pbe0_d3bj,juldz2,2.10,2.65,14.848
pbe0_d3bj,juldz2,2.10,2.70,14.409
pbe0_d3bj,juldz2,2.10,2.75,14.039
pbe0_d3bj,juldz2,2.10,2.80,13.667
pbe0_d3bj,juldz2,2.10,2.85,13.431
pbe0_d3bj,juldz2,2.10,2.90,13.348
pbe0_d3bj,juldz2,2.10,2.95,13.406
pbe0_d3bj,juldz2,2.10,3.00,13.600
pbe0_d3bj,juldz2,2.15,2.15,26.654
pbe0_d3bj,juldz2,2.15,2.20,24.431
pbe0_d3bj,juldz2,2.15,2.25,22.463
pbe0_d3bj,juldz2,2.15,2.30,20.738
pbe0_d3bj,juldz2,2.15,2.35,19.238
pbe0_d3bj,juldz2,2.15,2.40,17.942
pbe0_d3bj,juldz2,2.15,2.45,16.794
pbe0_d3bj,juldz2,2.15,2.50,15.782
pbe0_d3bj,juldz2,2.15,2.55,14.945
pbe0_d3bj,juldz2,2.15,2.60,14.280
pbe0_d3bj,juldz2,2.15,2.65,13.750
pbe0_d3bj,juldz2,2.15,2.70,13.331
pbe0_d3bj,juldz2,2.15,2.75,13.027
pbe0_d3bj,juldz2,2.15,2.80,12.764
pbe0_d3bj,juldz2,2.15,2.85,12.526
pbe0_d3bj,juldz2,2.15,2.90,12.410
pbe0_d3bj,juldz2,2.15,2.95,12.421
pbe0_d3bj,juldz2,2.15,3.00,12.559
pbe0_d3bj,juldz2,2.20,2.20,24.005
pbe0_d3bj,juldz2,2.20,2.25,21.873
pbe0_d3bj,juldz2,2.20,2.30,20.013
pbe0_d3bj,juldz2,2.20,2.35,18.405
pbe0_d3bj,juldz2,2.20,2.40,17.033
pbe0_d3bj,juldz2,2.20,2.45,15.852
pbe0_d3bj,juldz2,2.20,2.50,14.813
pbe0_d3bj,juldz2,2.20,2.55,13.925
pbe0_d3bj,juldz2,2.20,2.60,13.217
pbe0_d3bj,juldz2,2.20,2.65,12.667
pbe0_d3bj,juldz2,2.20,2.70,12.245
pbe0_d3bj,juldz2,2.20,2.75,11.961
pbe0_d3bj,juldz2,2.20,2.80,11.787
pbe0_d3bj,juldz2,2.20,2.85,11.625
pbe0_d3bj,juldz2,2.20,2.90,11.493
pbe0_d3bj,juldz2,2.20,2.95,11.472
pbe0_d3bj,juldz2,2.20,3.00,11.558
pbe0_d3bj,juldz2,2.25,2.20,23.604
pbe0_d3bj,juldz2,2.25,2.25,21.323
pbe0_d3bj,juldz2,2.25,2.30,19.337
pbe0_d3bj,juldz2,2.25,2.35,17.626
pbe0_d3bj,juldz2,2.25,2.40,16.170
pbe0_d3bj,juldz2,2.25,2.45,14.938
pbe0_d3bj,juldz2,2.25,2.50,13.876
pbe0_d3bj,juldz2,2.25,2.55,12.951
pbe0_d3bj,juldz2,2.25,2.60,12.199
pbe0_d3bj,juldz2,2.25,2.65,11.617
pbe0_d3bj,juldz2,2.25,2.70,11.181
pbe0_d3bj,juldz2,2.25,2.75,10.883
pbe0_d3bj,juldz2,2.25,2.80,10.725
pbe0_d3bj,juldz2,2.25,2.85,10.668
pbe0_d3bj,juldz2,2.25,2.90,10.588
pbe0_d3bj,juldz2,2.25,2.95,10.550
pbe0_d3bj,juldz2,2.25,3.00,10.596
pbe0_d3bj,juldz2,2.30,2.25,20.823
pbe0_d3bj,juldz2,2.30,2.30,18.718
pbe0_d3bj,juldz2,2.30,2.35,16.907
pbe0_d3bj,juldz2,2.30,2.40,15.368
pbe0_d3bj,juldz2,2.30,2.45,14.071
pbe0_d3bj,juldz2,2.30,2.50,12.973
pbe0_d3bj,juldz2,2.30,2.55,12.026
pbe0_d3bj,juldz2,2.30,2.60,11.230
pbe0_d3bj,juldz2,2.30,2.65,10.607
pbe0_d3bj,juldz2,2.30,2.70,10.147
pbe0_d3bj,juldz2,2.30,2.75,9.828
pbe0_d3bj,juldz2,2.30,2.80,9.652
pbe0_d3bj,juldz2,2.30,2.85,9.606
pbe0_d3bj,juldz2,2.30,2.90,9.650
pbe0_d3bj,juldz2,2.30,2.95,9.641
pbe0_d3bj,juldz2,2.30,3.00,9.670
pbe0_d3bj,juldz2,2.35,2.30,18.164
pbe0_d3bj,juldz2,2.35,2.35,16.256
pbe0_d3bj,juldz2,2.35,2.40,14.632
pbe0_d3bj,juldz2,2.35,2.45,13.266
pbe0_d3bj,juldz2,2.35,2.50,12.121
pbe0_d3bj,juldz2,2.35,2.55,11.146
pbe0_d3bj,juldz2,2.35,2.60,10.311
pbe0_d3bj,juldz2,2.35,2.65,9.651
pbe0_d3bj,juldz2,2.35,2.70,9.153
pbe0_d3bj,juldz2,2.35,2.75,8.812
pbe0_d3bj,juldz2,2.35,2.80,8.607
pbe0_d3bj,juldz2,2.35,2.85,8.540
pbe0_d3bj,juldz2,2.35,2.90,8.591
pbe0_d3bj,juldz2,2.35,2.95,8.722
pbe0_d3bj,juldz2,2.35,3.00,8.773
pbe0_d3bj,juldz2,2.40,2.35,15.677
pbe0_d3bj,juldz2,2.40,2.40,13.970
pbe0_d3bj,juldz2,2.40,2.45,12.531
pbe0_d3bj,juldz2,2.40,2.50,11.332
pbe0_d3bj,juldz2,2.40,2.55,10.321
pbe0_d3bj,juldz2,2.40,2.60,9.453
pbe0_d3bj,juldz2,2.40,2.65,8.750
pbe0_d3bj,juldz2,2.40,2.70,8.215
pbe0_d3bj,juldz2,2.40,2.75,7.837
pbe0_d3bj,juldz2,2.40,2.80,7.605
pbe0_d3bj,juldz2,2.40,2.85,7.506
pbe0_d3bj,juldz2,2.40,2.90,7.534
pbe0_d3bj,juldz2,2.40,2.95,7.670
pbe0_d3bj,juldz2,2.40,3.00,7.877
pbe0_d3bj,juldz2,2.45,2.40,13.388
pbe0_d3bj,juldz2,2.45,2.45,11.877
pbe0_d3bj,juldz2,2.45,2.50,10.616
pbe0_d3bj,juldz2,2.45,2.55,9.564
pbe0_d3bj,juldz2,2.45,2.60,8.666
pbe0_d3bj,juldz2,2.45,2.65,7.917
pbe0_d3bj,juldz2,2.45,2.70,7.341
pbe0_d3bj,juldz2,2.45,2.75,6.925
pbe0_d3bj,juldz2,2.45,2.80,6.658
pbe0_d3bj,juldz2,2.45,2.85,6.525
pbe0_d3bj,juldz2,2.45,2.90,6.518
pbe0_d3bj,juldz2,2.45,2.95,6.627
pbe0_d3bj,juldz2,2.45,3.00,6.833
pbe0_d3bj,juldz2,2.50,2.45,11.309
pbe0_d3bj,juldz2,2.50,2.50,9.984
pbe0_d3bj,juldz2,2.50,2.55,8.883
pbe0_d3bj,juldz2,2.50,2.60,7.950
pbe0_d3bj,juldz2,2.50,2.65,7.161
pbe0_d3bj,juldz2,2.50,2.70,6.542
pbe0_d3bj,juldz2,2.50,2.75,6.085
pbe0_d3bj,juldz2,2.50,2.80,5.778
pbe0_d3bj,juldz2,2.50,2.85,5.610
pbe0_d3bj,juldz2,2.50,2.90,5.564
pbe0_d3bj,juldz2,2.50,2.95,5.635
pbe0_d3bj,juldz2,2.50,3.00,5.810
pbe0_d3bj,juldz2,2.55,2.45,10.831
pbe0_d3bj,juldz2,2.55,2.50,9.442
pbe0_d3bj,juldz2,2.55,2.55,8.284
pbe0_d3bj,juldz2,2.55,2.60,7.313
pbe0_d3bj,juldz2,2.55,2.65,6.489
pbe0_d3bj,juldz2,2.55,2.70,5.825
pbe0_d3bj,juldz2,2.55,2.75,5.325
pbe0_d3bj,juldz2,2.55,2.80,4.976
pbe0_d3bj,juldz2,2.55,2.85,4.766
pbe0_d3bj,juldz2,2.55,2.90,4.684
pbe0_d3bj,juldz2,2.55,2.95,4.714
pbe0_d3bj,juldz2,2.55,3.00,4.849
pbe0_d3bj,juldz2,2.60,2.50,8.992
pbe0_d3bj,juldz2,2.60,2.55,7.777
pbe0_d3bj,juldz2,2.60,2.60,6.761
pbe0_d3bj,juldz2,2.60,2.65,5.899
pbe0_d3bj,juldz2,2.60,2.70,5.193
pbe0_d3bj,juldz2,2.60,2.75,4.651
pbe0_d3bj,juldz2,2.60,2.80,4.259
pbe0_d3bj,juldz2,2.60,2.85,4.007
pbe0_d3bj,juldz2,2.60,2.90,3.881
pbe0_d3bj,juldz2,2.60,2.95,3.872
pbe0_d3bj,juldz2,2.60,3.00,3.965
pbe0_d3bj,juldz2,2.65,2.55,7.362
pbe0_d3bj,juldz2,2.65,2.60,6.298
pbe0_d3bj,juldz2,2.65,2.65,5.396
pbe0_d3bj,juldz2,2.65,2.70,4.649
pbe0_d3bj,juldz2,2.65,2.75,4.064
pbe0_d3bj,juldz2,2.65,2.80,3.630
pbe0_d3bj,juldz2,2.65,2.85,3.335
pbe0_d3bj,juldz2,2.65,2.90,3.165
pbe0_d3bj,juldz2,2.65,2.95,3.112
pbe0_d3bj,juldz2,2.65,3.00,3.164
pbe0_d3bj,juldz2,2.70,2.60,5.925
pbe0_d3bj,juldz2,2.70,2.65,4.983
pbe0_d3bj,juldz2,2.70,2.70,4.195
pbe0_d3bj,juldz2,2.70,2.75,3.566
pbe0_d3bj,juldz2,2.70,2.80,3.090
pbe0_d3bj,juldz2,2.70,2.85,2.752
pbe0_d3bj,juldz2,2.70,2.90,2.540
pbe0_d3bj,juldz2,2.70,2.95,2.441
pbe0_d3bj,juldz2,2.70,3.00,2.448
pbe0_d3bj,juldz2,2.75,2.60,5.644
pbe0_d3bj,juldz2,2.75,2.65,4.660
pbe0_d3bj,juldz2,2.75,2.70,3.828
pbe0_d3bj,juldz2,2.75,2.75,3.158
pbe0_d3bj,juldz2,2.75,2.80,2.639
pbe0_d3bj,juldz2,2.75,2.85,2.259
pbe0_d3bj,juldz2,2.75,2.90,2.004
pbe0_d3bj,juldz2,2.75,2.95,1.863
pbe0_d3bj,juldz2,2.75,3.00,1.825
pbe0_d3bj,juldz2,2.80,2.65,4.423
pbe0_d3bj,juldz2,2.80,2.70,3.549
pbe0_d3bj,juldz2,2.80,2.75,2.838
pbe0_d3bj,juldz2,2.80,2.80,2.277
pbe0_d3bj,juldz2,2.80,2.85,1.854
pbe0_d3bj,juldz2,2.80,2.90,1.555
pbe0_d3bj,juldz2,2.80,2.95,1.373
pbe0_d3bj,juldz2,2.80,3.00,1.291
pbe0_d3bj,juldz2,2.85,2.70,3.350
pbe0_d3bj,juldz2,2.85,2.75,2.600
pbe0_d3bj,juldz2,2.85,2.80,2.000
pbe0_d3bj,juldz2,2.85,2.85,1.535
pbe0_d3bj,juldz2,2.85,2.90,1.194
pbe0_d3bj,juldz2,2.85,2.95,0.968
pbe0_d3bj,juldz2,2.85,3.00,0.844
pbe0_d3bj,juldz2,2.90,2.75,2.442
pbe0_d3bj,juldz2,2.90,2.80,1.805
pbe0_d3bj,juldz2,2.90,2.85,1.299
pbe0_d3bj,juldz2,2.90,2.90,0.917
pbe0_d3bj,juldz2,2.90,2.95,0.646
pbe0_d3bj,juldz2,2.90,3.00,0.480
pbe0_d3bj,juldz2,2.95,2.75,2.361
pbe0_d3bj,juldz2,2.95,2.80,1.688
pbe0_d3bj,juldz2,2.95,2.85,1.146
pbe0_d3bj,juldz2,2.95,2.90,0.722
pbe0_d3bj,juldz2,2.95,2.95,0.409
pbe0_d3bj,juldz2,2.95,3.00,0.198
pbe0_d3bj,juldz2,3.00,2.80,1.642
pbe0_d3bj,juldz2,3.00,2.85,1.065
pbe0_d3bj,juldz2,3.00,2.90,0.605
pbe0_d3bj,juldz2,3.00,2.95,0.253
pbe0_d3bj,juldz2,3.00,3.00,0.000
b3lyp,juldz2,1.60,1.90,8.660
b3lyp,juldz2,1.60,1.95,10.820
b3lyp,juldz2,1.60,2.00,12.907
b3lyp,juldz2,1.60,2.05,14.909
b3lyp,juldz2,1.60,2.10,16.806
b3lyp,juldz2,1.60,2.15,18.588
b3lyp,juldz2,1.60,2.20,20.224
b3lyp,juldz2,1.60,2.25,21.670
b3lyp,juldz2,1.60,2.30,23.785
b3lyp,juldz2,1.60,2.35,25.002
b3lyp,juldz2,1.60,2.40,25.917
b3lyp,juldz2,1.60,2.45,27.682
b3lyp,juldz2,1.60,2.50,27.980
b3lyp,juldz2,1.60,2.55,28.091
b3lyp,juldz2,1.60,2.60,27.549
b3lyp,juldz2,1.60,2.65,26.497
b3lyp,juldz2,1.60,2.70,25.793
b3lyp,juldz2,1.60,2.75,25.291
b3lyp,juldz2,1.60,2.80,25.193
b3lyp,juldz2,1.60,2.85,25.314
b3lyp,juldz2,1.60,2.90,26.446
b3lyp,juldz2,1.60,2.95,26.636
b3lyp,juldz2,1.60,3.00,26.994
b3lyp,juldz2,1.65,1.90,10.044
b3lyp,juldz2,1.65,1.95,12.141
b3lyp,juldz2,1.65,2.00,14.163
b3lyp,juldz2,1.65,2.05,16.080
b3lyp,juldz2,1.65,2.10,17.886
b3lyp,juldz2,1.65,2.15,19.563
b3lyp,juldz2,1.65,2.20,21.092
b3lyp,juldz2,1.65,2.25,22.442
b3lyp,juldz2,1.65,2.30,24.023
b3lyp,juldz2,1.65,2.35,25.076
b3lyp,juldz2,1.65,2.40,25.757
b3lyp,juldz2,1.65,2.45,24.157
b3lyp,juldz2,1.65,2.50,27.641
b3lyp,juldz2,1.65,2.55,27.220
b3lyp,juldz2,1.65,2.60,26.397
b3lyp,juldz2,1.65,2.65,25.523
b3lyp,juldz2,1.65,2.70,24.760
b3lyp,juldz2,1.65,2.75,24.246
b3lyp,juldz2,1.65,2.80,24.008
b3lyp,juldz2,1.65,2.85,24.024
b3lyp,juldz2,1.65,2.90,24.280
b3lyp,juldz2,1.65,2.95,25.333
b3lyp,juldz2,1.65,3.00,25.625
b3lyp,juldz2,1.70,1.95,14.228
b3lyp,juldz2,1.70,2.00,16.157
b3lyp,juldz2,1.70,2.05,17.974
b3lyp,juldz2,1.70,2.10,19.658
b3lyp,juldz2,1.70,2.15,21.198
b3lyp,juldz2,1.70,2.20,22.582
b3lyp,juldz2,1.70,2.25,23.817
b3lyp,juldz2,1.70,2.30,24.885
b3lyp,juldz2,1.70,2.35,25.689
b3lyp,juldz2,1.70,2.40,24.699
b3lyp,juldz2,1.70,2.45,26.992
b3lyp,juldz2,1.70,2.50,27.100
b3lyp,juldz2,1.70,2.55,26.630
b3lyp,juldz2,1.70,2.60,25.629
b3lyp,juldz2,1.70,2.65,24.721
b3lyp,juldz2,1.70,2.70,23.966
b3lyp,juldz2,1.70,2.75,23.426
b3lyp,juldz2,1.70,2.80,23.129
b3lyp,juldz2,1.70,2.85,23.076
b3lyp,juldz2,1.70,2.90,23.255
b3lyp,juldz2,1.70,2.95,24.347
b3lyp,juldz2,1.70,3.00,24.570
b3lyp,juldz2,1.75,1.95,16.855
b3lyp,juldz2,1.75,2.00,18.672
b3lyp,juldz2,1.75,2.05,20.356
b3lyp,juldz2,1.75,2.10,21.879
b3lyp,juldz2,1.75,2.15,23.233
b3lyp,juldz2,1.75,2.20,24.395
b3lyp,juldz2,1.75,2.25,25.340
b3lyp,juldz2,1.75,2.30,26.044
b3lyp,juldz2,1.75,2.35,26.506
b3lyp,juldz2,1.75,2.40,27.168
b3lyp,juldz2,1.75,2.45,27.049
b3lyp,juldz2,1.75,2.50,26.835
b3lyp,juldz2,1.75,2.55,26.180
b3lyp,juldz2,1.75,2.60,25.056
b3lyp,juldz2,1.75,2.65,24.101
b3lyp,juldz2,1.75,2.70,23.323
b3lyp,juldz2,1.75,2.75,22.754
b3lyp,juldz2,1.75,2.80,22.412
b3lyp,juldz2,1.75,2.85,22.297
b3lyp,juldz2,1.75,2.90,22.409
b3lyp,juldz2,1.75,2.95,23.520
b3lyp,juldz2,1.75,3.00,23.668
b3lyp,juldz2,1.80,1.95,19.851
b3lyp,juldz2,1.80,2.00,21.531
b3lyp,juldz2,1.80,2.05,23.042
b3lyp,juldz2,1.80,2.10,24.355
b3lyp,juldz2,1.80,2.15,25.450
b3lyp,juldz2,1.80,2.20,26.288
b3lyp,juldz2,1.80,2.25,26.858
b3lyp,juldz2,1.80,2.30,27.159
b3lyp,juldz2,1.80,2.35,27.233
b3lyp,juldz2,1.80,2.40,27.351
b3lyp,juldz2,1.80,2.45,26.903
b3lyp,juldz2,1.80,2.50,26.451
b3lyp,juldz2,1.80,2.55,25.801
b3lyp,juldz2,1.80,2.60,24.549
b3lyp,juldz2,1.80,2.65,23.546
b3lyp,juldz2,1.80,2.70,22.735
b3lyp,juldz2,1.80,2.75,22.132
b3lyp,juldz2,1.80,2.80,21.748
b3lyp,juldz2,1.80,2.85,21.580
b3lyp,juldz2,1.80,2.90,21.625
b3lyp,juldz2,1.80,2.95,21.869
b3lyp,juldz2,1.80,3.00,22.818
b3lyp,juldz2,1.85,1.95,23.075
b3lyp,juldz2,1.85,2.00,24.584
b3lyp,juldz2,1.85,2.05,25.875
b3lyp,juldz2,1.85,2.10,26.912
b3lyp,juldz2,1.85,2.15,27.646
b3lyp,juldz2,1.85,2.20,28.045
b3lyp,juldz2,1.85,2.25,28.118
b3lyp,juldz2,1.85,2.30,27.949
b3lyp,juldz2,1.85,2.35,27.867
b3lyp,juldz2,1.85,2.40,27.244
b3lyp,juldz2,1.85,2.45,26.560
b3lyp,juldz2,1.85,2.50,25.926
b3lyp,juldz2,1.85,2.55,25.371
b3lyp,juldz2,1.85,2.60,24.039
b3lyp,juldz2,1.85,2.65,22.976
b3lyp,juldz2,1.85,2.70,22.133
b3lyp,juldz2,1.85,2.75,21.498
b3lyp,juldz2,1.85,2.80,21.070
b3lyp,juldz2,1.85,2.85,20.849
b3lyp,juldz2,1.85,2.90,20.838
b3lyp,juldz2,1.85,2.95,21.013
b3lyp,juldz2,1.85,3.00,21.944
b3lyp,juldz2,1.90,1.95,26.412
b3lyp,juldz2,1.90,2.00,27.706
b3lyp,juldz2,1.90,2.05,28.706
b3lyp,juldz2,1.90,2.10,29.357
b3lyp,juldz2,1.90,2.15,29.587
b3lyp,juldz2,1.90,2.20,29.396
b3lyp,juldz2,1.90,2.25,28.907
b3lyp,juldz2,1.90,2.30,28.270
b3lyp,juldz2,1.90,2.35,27.710
b3lyp,juldz2,1.90,2.40,26.872
b3lyp,juldz2,1.90,2.45,26.017
b3lyp,juldz2,1.90,2.50,25.237
b3lyp,juldz2,1.90,2.55,24.589
b3lyp,juldz2,1.90,2.60,23.540
b3lyp,juldz2,1.90,2.65,22.347
b3lyp,juldz2,1.90,2.70,21.471
b3lyp,juldz2,1.90,2.75,20.804
b3lyp,juldz2,1.90,2.80,20.340
b3lyp,juldz2,1.90,2.85,20.072
b3lyp,juldz2,1.90,2.90,20.006
b3lyp,juldz2,1.90,2.95,20.119
b3lyp,juldz2,1.90,3.00,20.402
b3lyp,juldz2,1.95,1.95,29.761
b3lyp,juldz2,1.95,2.00,30.774
b3lyp,juldz2,1.95,2.05,31.379
b3lyp,juldz2,1.95,2.10,31.473
b3lyp,juldz2,1.95,2.15,31.015
b3lyp,juldz2,1.95,2.20,30.175
b3lyp,juldz2,1.95,2.25,29.182
b3lyp,juldz2,1.95,2.30,28.169
b3lyp,juldz2,1.95,2.35,27.256
b3lyp,juldz2,1.95,2.40,26.266
b3lyp,juldz2,1.95,2.45,25.294
b3lyp,juldz2,1.95,2.50,24.407
b3lyp,juldz2,1.95,2.55,23.654
b3lyp,juldz2,1.95,2.60,22.832
b3lyp,juldz2,1.95,2.65,21.669
b3lyp,juldz2,1.95,2.70,20.729
b3lyp,juldz2,1.95,2.75,20.035
b3lyp,juldz2,1.95,2.80,19.537
b3lyp,juldz2,1.95,2.85,19.227
b3lyp,juldz2,1.95,2.90,19.108
b3lyp,juldz2,1.95,2.95,19.160
b3lyp,juldz2,1.95,3.00,19.377
b3lyp,juldz2,2.00,2.00,33.668
b3lyp,juldz2,2.00,2.05,33.700
b3lyp,juldz2,2.00,2.10,33.014
b3lyp,juldz2,2.00,2.15,31.825
b3lyp,juldz2,2.00,2.20,30.441
b3lyp,juldz2,2.00,2.25,29.058
b3lyp,juldz2,2.00,2.30,27.754
b3lyp,juldz2,2.00,2.35,26.586
b3lyp,juldz2,2.00,2.40,25.471
b3lyp,juldz2,2.00,2.45,24.422
b3lyp,juldz2,2.00,2.50,23.456
b3lyp,juldz2,2.00,2.55,22.625
b3lyp,juldz2,2.00,2.60,21.871
b3lyp,juldz2,2.00,2.65,20.961
b3lyp,juldz2,2.00,2.70,19.911
b3lyp,juldz2,2.00,2.75,19.186
b3lyp,juldz2,2.00,2.80,18.656
b3lyp,juldz2,2.00,2.85,18.308
b3lyp,juldz2,2.00,2.90,18.138
b3lyp,juldz2,2.00,2.95,18.135
b3lyp,juldz2,2.00,3.00,18.287
b3lyp,juldz2,2.05,2.05,35.432
b3lyp,juldz2,2.05,2.10,33.913
b3lyp,juldz2,2.05,2.15,32.139
b3lyp,juldz2,2.05,2.20,30.349
b3lyp,juldz2,2.05,2.25,28.665
b3lyp,juldz2,2.05,2.30,27.132
b3lyp,juldz2,2.05,2.35,25.765
b3lyp,juldz2,2.05,2.40,24.544
b3lyp,juldz2,2.05,2.45,23.435
b3lyp,juldz2,2.05,2.50,22.413
b3lyp,juldz2,2.05,2.55,21.523
b3lyp,juldz2,2.05,2.60,20.757
b3lyp,juldz2,2.05,2.65,19.986
b3lyp,juldz2,2.05,2.70,19.166
b3lyp,juldz2,2.05,2.75,18.267
b3lyp,juldz2,2.05,2.80,17.711
b3lyp,juldz2,2.05,2.85,17.327
b3lyp,juldz2,2.05,2.90,17.113
b3lyp,juldz2,2.05,2.95,17.058
b3lyp,juldz2,2.05,3.00,17.152
b3lyp,juldz2,2.10,2.10,34.339
b3lyp,juldz2,2.10,2.15,32.132
b3lyp,juldz2,2.10,2.20,30.029
b3lyp,juldz2,2.10,2.25,28.109
b3lyp,juldz2,2.10,2.30,26.383
b3lyp,juldz2,2.10,2.35,24.851
b3lyp,juldz2,2.10,2.40,23.527
b3lyp,juldz2,2.10,2.45,22.365
b3lyp,juldz2,2.10,2.50,21.307
b3lyp,juldz2,2.10,2.55,20.369
b3lyp,juldz2,2.10,2.60,19.570
b3lyp,juldz2,2.10,2.65,18.844
b3lyp,juldz2,2.10,2.70,18.156
b3lyp,juldz2,2.10,2.75,17.424
b3lyp,juldz2,2.10,2.80,16.712
b3lyp,juldz2,2.10,2.85,16.302
b3lyp,juldz2,2.10,2.90,16.047
b3lyp,juldz2,2.10,2.95,15.947
b3lyp,juldz2,2.10,3.00,15.991
b3lyp,juldz2,2.15,2.15,31.922
b3lyp,juldz2,2.15,2.20,29.576
b3lyp,juldz2,2.15,2.25,27.459
b3lyp,juldz2,2.15,2.30,25.567
b3lyp,juldz2,2.15,2.35,23.899
b3lyp,juldz2,2.15,2.40,22.463
b3lyp,juldz2,2.15,2.45,21.238
b3lyp,juldz2,2.15,2.50,20.163
b3lyp,juldz2,2.15,2.55,19.190
b3lyp,juldz2,2.15,2.60,18.356
b3lyp,juldz2,2.15,2.65,17.637
b3lyp,juldz2,2.15,2.70,17.000
b3lyp,juldz2,2.15,2.75,16.417
b3lyp,juldz2,2.15,2.80,15.692
b3lyp,juldz2,2.15,2.85,15.240
b3lyp,juldz2,2.15,2.90,14.955
b3lyp,juldz2,2.15,2.95,14.816
b3lyp,juldz2,2.15,3.00,14.809
b3lyp,juldz2,2.20,2.20,29.061
b3lyp,juldz2,2.20,2.25,26.764
b3lyp,juldz2,2.20,2.30,24.725
b3lyp,juldz2,2.20,2.35,22.939
b3lyp,juldz2,2.20,2.40,21.397
b3lyp,juldz2,2.20,2.45,20.094
b3lyp,juldz2,2.20,2.50,18.990
b3lyp,juldz2,2.20,2.55,18.001
b3lyp,juldz2,2.20,2.60,17.137
b3lyp,juldz2,2.20,2.65,16.408
b3lyp,juldz2,2.20,2.70,15.775
b3lyp,juldz2,2.20,2.75,15.250
b3lyp,juldz2,2.20,2.80,14.781
b3lyp,juldz2,2.20,2.85,14.144
b3lyp,juldz2,2.20,2.90,13.844
